B10,7091432,서운중학교,서울특별시 서초구 서운로 115
B10,7081418,서울가곡초등학교,서울특별시 강서구 공항대로36길 74
B10,7130101,서울가동초등학교,서울특별시 송파구 중대로20길 47
B10,7130102,서울가락초등학교,서울특별시 송파구 송파대로37길 45
B10,7041100,서울가산초등학교,서울특별시 금천구 남부순환로 1304-11
B10,7081419,서울가양초등학교,서울 강서구 허준로 186
B10,7130103,서울가원초등학교,서울특별시 송파구 중대로4길 8
B10,7051111,서울가인초등학교,서울특별시 도봉구 도봉로136다길 4
B10,7031278,서울가재울초등학교,서울특별시 서대문구 모래내로15길 61
B10,7130104,서울가주초등학교,서울특별시 송파구 오금로40길 37
B10,7081420,서울갈산초등학교,서울특별시 양천구 목동로 31
B10,7031112,서울갈현초등학교,서울특별시 은평구 연서로29길 31
B10,7132080,서울강남초등학교,서울특별시 동작구 강남초등길 15
B10,7130105,서울강덕초등학교,서울특별시 강동구 동남로82길 94-54
B10,7130106,서울강동초등학교,서울특별시 강동구 상암로14길 77
B10,7130107,서울강명초등학교,서울특별시 강동구 상일로 74-1
B10,7081421,서울강서초등학교,서울특별시 양천구 오목로 31
B10,7130251,서울강솔초등학교,서울특별시 강동구 고덕로97길 80
B10,7081422,서울강신초등학교,서울특별시 양천구 월정로 280
B10,7081423,서울강월초등학교,서울특별시 양천구 신월로 97
B10,7130108,서울강일초등학교,서울특별시 강동구 아리수로98길 24
B10,7130109,서울개롱초등학교,서울특별시 송파구 문정로 211
B10,7041101,서울개명초등학교,서울특별시 구로구 개봉로1다길 16-9
B10,7041102,서울개봉초등학교,서울특별시 구로구 개봉로16길 30-11
B10,7121298,서울개운초등학교,서울특별시 성북구 정릉로48길 52
B10,7041103,서울개웅초등학교,서울특별시 구로구 개봉로11길 98
B10,7091369,서울개원초등학교,서울특별시 강남구 선릉로 29
B10,7091370,서울개일초등학교,서울특별시 강남구 개포로 401
B10,7091371,서울개포초등학교,서울특별시 강남구 영동대로3길 45
B10,7081424,서울개화초등학교,서울특별시 강서구 양천로 11
B10,7130110,서울거여초등학교,서울특별시 송파구 마천로25길 18
B10,7130111,서울거원초등학교,서울특별시 송파구 양산로2길 26
B10,7134078,서울경동초등학교,서울특별시 성동구 성수일로 34
B10,7134079,서울경수초등학교,서울특별시 성동구 뚝섬로13길 22
B10,7010561,서울경운학교,서울특별시 종로구 삼일대로 454
B10,7081425,서울경인초등학교,서울특별시 양천구 안양천로 1009
B10,7134080,서울경일초등학교,서울특별시 성동구 뚝섬로 332
B10,7081426,서울계남초등학교,서울특별시 양천구 목동동로2길 54
B10,7051112,서울계상초등학교,서울특별시 노원구 한글비석로41가길 24
B10,7130112,서울고덕초등학교,서울특별시 강동구 아리수로82길 42
B10,7010083,서울고등학교,서울특별시 서초구 효령로 197
B10,7130113,서울고명초등학교,서울특별시 강동구 고덕로46길 53
B10,7041104,서울고산초등학교,서울특별시 구로구 중앙로 6
B10,7041105,서울고원초등학교,서울특별시 구로구 경인로46길 13
B10,7031113,서울고은초등학교,서울 서대문구 모래내로 441
B10,7130114,서울고일초등학교,서울특별시 강동구 구천면로93길 20
B10,7041106,서울고척초등학교,서울특별시 구로구 경서로 31
B10,7130264,서울고현초등학교,서울특별시 강동구 상일로11길 110
B10,7031114,서울공덕초등학교,서울 마포구 만리재옛길 13
B10,7051113,서울공릉초등학교,서울특별시 노원구 동일로173길 12
B10,7010278,서울공업고등학교,서울특별시 동작구 대방동1길 46
B10,7010278,서울공업고등학교부설기계공동실습소,서울특별시 동작구 대방동1길 46
B10,7010906,서울공연예술고등학교,서울특별시 구로구 오리로22나길 16-26
B10,7051114,서울공연초등학교,서울특별시 노원구 동일로192가길 16
B10,7081427,서울공진초등학교,서울특별시 강서구 마곡서로 33
B10,7081428,서울공항초등학교,서울특별시 강서구 마곡서1로 68 
B10,7010084,서울과학고등학교,서울특별시 종로구 혜화로 63
B10,7010739,서울관광고등학교,서울특별시 관악구 은천로15길 25
B10,7132081,서울관악초등학교,서울 관악구 청룡4길 49
